timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto
1938.785,-7.283230,112.799707,1.90,-21.49,-10.26,-13.27,-56.18,157.50,-15.84,16411,7151,11.17,10.30,4
1938.790,-7.283580,112.799392,0.55,-21.78,6.82,-119.72,157.76,159.75,-32.04,26365,16033,12.50,11.28,0
1938.795,-7.283408,112.799547,3.00,39.58,-31.07,-112.14,-94.14,162.00,-31.80,7599,20033,11.38,11.46,2
1938.800,-7.283149,112.798974,2.31,28.49,8.99,-150.55,74.88,164.25,-13.71,23505,12571,11.98,10.06,3
1938.805,-7.282732,112.799360,2.58,13.35,21.61,124.98,-86.98,166.50,-17.78,17826,17664,11.69,10.74,2
1938.810,-7.283179,112.799306,1.46,-4.06,-14.55,-169.99,1.50,168.75,10.95,16041,3648,11.93,11.33,2
1938.815,-7.283066,112.799051,1.23,-3.31,33.82,-50.56,-74.80,171.00,20.32,20921,11321,12.29,11.16,4
1938.820,-7.282937,112.798931,1.11,-3.62,14.58,-3.92,-3.58,173.25,-6.47,22313,26878,11.34,11.29,4
1938.825,-7.283197,112.799427,3.26,5.61,-4.41,-155.35,98.19,175.50,9.83,19615,1417,10.49,10.46,1
1938.830,-7.283072,112.798675,0.19,-15.20,2.66,-120.02,-15.76,177.75,17.23,28274,6133,10.04,11.79,4
1938.835,-7.282819,112.798578,3.11,-37.59,36.24,12.05,-111.58,180.00,2.53,15321,26665,11.35,12.18,1
1938.840,-7.283045,112.799043,3.20,-14.32,-2.69,-17.72,92.43,182.25,-4.22,20439,12308,10.37,12.11,0
1938.845,-7.283427,112.798296,1.04,-13.02,35.52,-123.47,-179.81,184.50,32.88,287,11562,11.29,11.15,2
1938.850,-7.283099,112.798644,3.43,-29.34,10.96,73.47,93.07,186.75,-20.24,10952,14376,10.58,10.35,3
1938.855,-7.283093,112.798155,0.46,-34.03,-9.91,157.08,95.93,189.00,-0.37,29282,12579,12.34,11.13,0
1938.860,-7.282900,112.798972,2.95,-20.79,-16.63,8.31,37.78,191.25,32.92,10268,18469,12.32,12.18,0
1938.865,-7.283789,112.798176,3.01,30.84,33.14,76.26,155.85,193.50,-33.93,6864,24321,10.66,11.14,3
1938.870,-7.282863,112.798303,0.04,33.18,17.90,129.08,114.00,195.75,-6.62,15145,18444,11.53,10.56,4
1938.875,-7.283599,112.798355,1.09,-28.65,-24.49,-114.53,24.45,198.00,-5.64,12883,28731,11.11,10.57,0
1938.880,-7.283285,112.797860,2.23,-39.12,22.43,-14.15,-17.19,200.25,-31.90,4469,395,12.44,11.26,4
1938.885,-7.283100,112.798046,1.25,-20.48,31.30,-57.24,106.54,202.50,19.55,15681,4208,11.72,10.76,0
1938.890,-7.283463,112.797802,3.28,37.87,-1.36,-47.89,177.59,204.75,-2.37,12121,16353,10.22,11.26,1
1938.895,-7.283540,112.798071,2.18,-23.59,-35.89,44.77,6.15,207.00,23.04,25885,22856,11.57,12.12,2
1938.900,-7.283425,112.798136,1.03,34.39,33.50,6.14,75.32,209.25,4.84,24053,22638,11.46,11.07,1
1938.905,-7.282820,112.798210,1.86,23.05,-10.91,-131.65,154.80,211.50,-20.72,12853,23826,10.99,11.38,4
1938.910,-7.283301,112.797964,0.76,3.01,-28.15,67.59,-104.71,213.75,12.62,6793,26067,12.07,11.43,2
1938.915,-7.283152,112.798147,0.80,-0.93,-10.96,22.75,-5.40,216.00,-27.38,5040,17819,12.17,12.51,1
1938.920,-7.283377,112.797665,2.77,27.41,-10.51,135.46,-70.81,218.25,-19.73,18356,27332,11.02,11.70,4
1938.925,-7.282885,112.797661,1.98,-24.83,-17.25,4.60,155.66,220.50,11.72,3020,5064,12.35,10.15,0
1938.930,-7.282776,112.797706,0.23,-39.44,-9.30,-172.98,-48.26,222.75,-2.71,21039,14988,12.06,10.02,3
1938.935,-7.283097,112.797500,2.30,39.68,-16.76,71.59,161.48,225.00,-27.97,19247,22618,12.22,12.22,4
1938.940,-7.282515,112.797511,0.66,-10.14,10.93,-127.96,94.92,227.25,-2.42,23163,9393,10.97,11.61,3
1938.945,-7.283260,112.797581,1.19,14.72,18.74,78.53,-7.16,229.50,21.29,7809,24921,12.45,12.27,1
1938.950,-7.282610,112.796802,2.33,-0.21,-36.43,-58.72,160.72,231.75,-9.87,20351,3359,11.11,11.25,3
1938.955,-7.282955,112.796865,2.61,-28.28,-29.40,-62.62,-148.21,234.00,-26.91,2084,22379,12.47,11.29,3
1938.960,-7.283025,112.796775,2.10,-27.01,34.62,-155.75,-68.78,236.25,-23.49,28087,92,10.36,11.93,3
1938.965,-7.282113,112.797445,2.42,-0.21,17.08,88.74,46.59,238.50,2.47,11080,23426,11.38,11.05,4
1938.970,-7.283004,112.797192,0.03,15.92,33.29,167.66,57.65,240.75,-26.97,1963,5289,12.06,12.10,1
1938.975,-7.282273,112.796748,1.12,-8.06,28.95,173.40,150.97,243.00,30.62,21138,22934,12.45,12.41,3
1938.980,-7.282301,112.797169,0.01,-33.21,4.62,90.25,106.02,245.25,-1.70,17900,12810,11.01,10.65,4
1938.985,-7.282795,112.797343,2.21,6.10,26.13,-175.03,-98.45,247.50,19.76,23139,28219,11.20,11.69,3
1938.990,-7.282012,112.796877,1.76,-32.02,-30.18,45.03,-161.40,249.75,30.05,21764,1065,11.43,10.35,3
1938.995,-7.282252,112.796992,3.06,33.02,-5.97,66.91,-168.73,252.00,29.31,17750,23507,11.92,11.62,0
1939.000,-7.281584,112.796480,2.88,32.12,-12.63,-147.31,-63.45,254.25,1.19,15030,21339,10.07,10.37,1
1939.005,-7.282193,112.796859,1.37,35.58,-37.53,34.73,-85.78,256.50,-12.68,15275,4741,12.02,12.58,3
1939.010,-7.282274,112.796741,1.57,-34.02,35.72,168.50,60.29,258.75,30.82,8065,13858,10.16,10.93,3
1939.015,-7.281446,112.797039,2.64,5.28,-22.00,165.30,47.84,261.00,-0.83,24652,16785,11.37,10.50,4
1939.020,-7.281449,112.797181,1.67,12.19,-14.79,47.86,-36.37,263.25,24.14,27461,838,11.69,12.57,4
1939.025,-7.281530,112.796928,1.76,16.03,-9.03,-133.05,-47.22,265.50,13.88,315,1814,10.57,11.31,2
1939.030,-7.281848,112.796722,3.13,7.25,13.90,79.76,-106.97,267.75,9.14,27288,2385,10.88,12.21,2
1939.035,-7.281135,112.796335,0.10,36.41,35.05,153.95,-19.66,270.00,22.09,9538,23384,11.72,11.26,4
1939.040,-7.280986,112.796301,0.33,-24.31,39.63,49.02,87.11,272.25,32.00,28279,93,10.14,10.25,4
1939.045,-7.281117,112.797137,0.83,8.38,27.11,-47.32,79.52,274.50,28.76,6867,28432,12.44,11.03,1
1939.050,-7.280889,112.796742,0.40,-0.67,3.05,61.44,-69.46,276.75,-33.56,12284,18180,10.96,10.31,2
1939.055,-7.280741,112.796195,1.56,-8.29,10.47,116.71,7.75,279.00,-3.53,7938,7528,10.92,10.26,0
1939.060,-7.281411,112.796266,0.01,-23.97,-6.75,-19.77,-177.94,281.25,16.34,17583,28076,10.10,10.07,0
1939.065,-7.281466,112.796513,2.50,1.52,21.45,123.27,-3.78,283.50,-5.67,5933,16501,10.69,11.82,2
1939.070,-7.280457,112.796527,1.67,-18.36,22.50,96.22,147.20,285.75,-24.60,7704,7842,10.77,10.26,2
1939.075,-7.280956,112.797131,0.33,-17.88,-15.41,-104.22,79.02,288.00,20.01,4064,22713,12.24,11.79,3
1939.080,-7.280625,112.797073,2.39,-34.48,38.59,-27.66,46.36,290.25,-30.69,17818,28528,12.21,11.37,1
1939.085,-7.280294,112.796687,1.71,-5.68,-32.01,133.57,111.82,292.50,-23.63,4597,24343,11.88,10.13,3
1939.090,-7.280569,112.796512,1.40,-12.83,-1.29,146.98,-2.06,294.75,-2.76,18341,15456,11.14,11.10,3
1939.095,-7.280435,112.796383,3.27,4.59,-15.95,165.48,14.04,297.00,1.11,13626,14553,12.38,11.75,1
1939.100,-7.280779,112.796822,3.24,-2.46,-34.26,169.11,114.22,299.25,13.12,22928,8281,12.44,10.15,3
1939.105,-7.280330,112.796669,1.61,19.77,-7.79,-13.49,126.54,301.50,-2.50,28035,7741,12.41,11.07,1
1939.110,-7.280154,112.797104,1.73,20.50,15.81,-117.68,79.41,303.75,26.27,4279,23636,11.58,11.90,0
1939.115,-7.279897,112.797192,2.01,-21.58,-3.30,174.77,179.67,306.00,-5.87,24218,27534,11.46,10.26,3
1939.120,-7.279759,112.796703,0.78,-15.11,-32.74,-177.92,-88.89,308.25,7.88,5538,18703,11.75,10.72,3
1939.125,-7.279727,112.797553,2.60,-26.84,18.66,144.57,-104.06,310.50,-28.46,12314,14848,10.13,12.56,3
1939.130,-7.279813,112.796844,2.22,-5.58,-11.07,108.77,84.17,312.75,-32.78,23433,19781,10.28,12.17,4
1939.135,-7.280199,112.796700,1.58,-36.49,4.38,69.58,-113.13,315.00,-4.12,4311,28902,11.93,10.88,1
1939.140,-7.279392,112.797611,0.48,31.14,-7.06,-31.85,146.45,317.25,27.30,23327,19890,10.38,11.90,3
1939.145,-7.280034,112.797750,3.04,-34.61,29.40,-8.42,129.09,319.50,-0.79,24798,27713,10.70,10.59,3
1939.150,-7.279719,112.797691,2.47,9.14,23.99,44.52,8.60,321.75,-12.37,14559,17949,11.53,11.55,4
1939.155,-7.279868,112.797451,2.17,14.70,28.33,120.32,-171.55,324.00,-26.08,25826,3838,10.22,12.57,1
1939.160,-7.279480,112.797828,0.84,-39.35,-14.03,51.87,93.42,326.25,-7.60,14422,1966,11.24,12.17,3
1939.165,-7.279685,112.797546,1.37,9.93,-11.34,83.86,48.82,-326.86,21.94,1747,776,11.42,11.01,1
1939.170,-7.279090,112.797393,1.08,-34.27,3.67,37.47,-2.65,-324.61,-8.14,4941,6189,12.56,10.51,4
1939.175,-7.279355,112.797969,2.91,22.33,-12.95,-47.08,-19.82,-322.36,0.90,25163,8918,11.62,12.37,4
1939.180,-7.278895,112.798260,0.73,31.10,18.29,79.65,18.72,-320.11,-31.36,3522,14583,12.24,11.14,3
1939.185,-7.278889,112.797546,0.68,-35.43,-21.37,1.09,-135.31,-317.86,20.05,368,6277,11.48,10.04,3
1939.190,-7.279573,112.798268,2.28,-6.03,33.72,-20.84,-89.96,-315.61,18.50,19564,20404,11.47,11.62,4
1939.195,-7.278637,112.798010,1.48,-12.84,18.52,-16.52,175.54,-313.36,22.25,21624,28701,10.54,11.22,4
1939.200,-7.278904,112.798516,2.14,17.33,-2.01,156.27,49.52,-311.11,-30.54,20352,18142,10.58,12.20,1
1939.205,-7.279377,112.798184,2.10,-18.21,-7.24,42.76,52.77,-308.86,-0.75,6093,19056,12.51,12.27,1
1939.210,-7.278897,112.798381,1.40,-3.26,13.59,146.96,-15.30,-306.61,-6.46,488,5895,10.79,11.39,3
1939.215,-7.278642,112.798670,2.32,16.02,-36.22,-164.76,89.35,-304.36,15.01,2854,6380,11.26,12.35,4
1939.220,-7.279283,112.798706,2.04,-24.96,-29.10,75.28,179.70,-302.11,0.00,22979,23646,10.48,11.14,4
1939.225,-7.279155,112.798926,0.30,23.02,-20.00,-12.69,-94.48,-299.86,-9.95,1828,7170,12.33,11.56,4
1939.230,-7.279305,112.798727,1.65,27.57,20.10,114.83,-147.36,-297.61,18.19,22907,13653,12.53,11.96,2
1939.235,-7.280568,112.798518,1.57,38.94,7.04,-95.35,110.81,0.00,14.53,13926,28372,11.61,12.17,2
1939.240,-7.280743,112.799298,1.79,-39.14,-38.26,135.69,137.75,2.25,-0.92,25937,10524,11.48,11.15,2
1939.245,-7.280350,112.798975,0.30,-5.57,26.18,25.08,-178.91,4.50,34.16,14182,13920,11.55,11.54,1
1939.250,-7.280797,112.799404,1.91,9.16,-25.56,-86.46,144.80,6.75,-26.95,15610,9861,10.09,11.63,3
