0.000,163146435221434309177689907057668642002301573914663507853610147568566734645756952576.000000,-3861212871208087463879755718043757444233787116652732801864161382639871849693613214714366814281983536596134221454604758212686947267908781201314070742146380337527708024485159343371338028059590659756691891316798702368494230361968771416516759364090861539295232.000000,-189.46,273.90,-240.79,-28.14,188.18,-33.39,264.73,4,-7864,223.88,174.12,5242
0.000,0.000000,-627063493674868338906673106852461412352.000000,-291.91,250.67,-105.61,3.87,122.77,-153.22,-153.40,7864,-5243,-222.68,0.04,-26543
0.000,13883888869653121804568414678825556570043095736620299944871735718684041712366142185379219904568433963398088665561213279056646683871936512.000000,-0.000000,223.14,-186.86,-159.96,273.99,43.58,-266.04,322.60,-15729,-26379,2.60,235.93,16453
-0.000,0.000000,407120725561172792529528589134943177548363495412563364049419651283404025330083621436944967277313186877290743339589998092354084801482982828643054104508489068450073280831504799789106802403647407513658045250417271330253120073315466977142973464051712.000000,-265.59,-129.23,-273.92,44.43,197.55,145.96,2.60,-26215,16453,-262.14,-262.15,-7762
17914449903752465401794470867172357610788175477180568651331914152977396478793149356659608430261888580147200668259187611117968776672276561536322600525889536.000,317606728707139658243161942675834756090443434110903433202335909008555883598270043505212697323660291079958299030642252748985047384004001633950396895275824903843345571638966657021434308965781889792560192381846254573769209986489379272649326148999634532455484360233521288089601800245608448.000000,2151331530374242924589646053125537512690133206114738410815703236915074041194971670923137748287600340084918147818783391396672128122300957084471519551858624282518457344672095249117160135133434489167091307479696402985353443589343956721165161031553146696617186619257406477489548558336.000000,119.10,-2.59,210.26,-58.69,-174.05,0.04,-104.86,16453,13122,288.35,-260.51,-2686
0.000,0.000000,-13786517934137061408768.000000,-171.57,256.76,184.42,179.24,5.16,52.43,183.50,31748,15946,-258.87,164.53,7543
13903230164841100417017916973001505884982051722895201715369359507315466168059405613881435818884201810421945192511193562639215529065185280.000,-30025955335313672992903478264343877161221961960810573660974204631477140220788538259053462122796217559678976.000000,465510668956004444465552016387144861765898251374346891556274493961583001141410784802634202515645661184.000000,-296.38,292.57,-245.72,2.60,209.72,78.64,-257.23,3227,7488,164.53,39.95,-16355
1884234894682606085608615903326008483243026906252928883770395975114517183740444263701791647737465843779936618887432251670630098609114059023520912783998565402066026496.000,0.000000,18402908949660343332907225367190757905915514454016.000000,200.52,-92.12,2.60,-288.36,-26.22,-255.60,164.53,7483,-16355,149.60,86.54,-9682
-4452668778382468893493726251365247201180852738722315280275582822819133587469740408913063749615616.000,-1463749723594241407423227016981422800383482983673486619852623938243525563571088104317180917363519970476112601106106477988958499370395843795254675829621622939981438039173976969028361819939785780453939123681995111091246240831425835418297159542732775365749069487791899362100438336261942434819211264.000000,0.000000,-194.52,10.28,-131.07,-131.08,-253.96,164.53,171.75,-16355,-26948,-16.91,74.89,-5426
227541650184591104759015968975483846475531386150262335695706854704317403758592.000,1256548480786961883976122292881982965890404392632320.000000,-4791252719153868570881323519878974216465994933142602770425302470130240617282212262840866776157013279089372142067770705778644083525889522415041833114811950605894556104487338038786764803788537662637901952524566996289544398497660057480344850264574686392221696.000000,2.59,26.21,-235.93,-252.32,164.53,265.28,-139.11,-15882,-8806,75.66,-163.55,13087
-74339838797008856730523626090653471033262080.000,-0.000000,0.000000,183.50,314.57,-250.68,164.53,-148.85,-114.68,78.69,27481,13096,-163.55,52.31,16476
64929685561617384779708714273555341368951314986595928928399251040955715952177574859564209732753229779861581283634048179364499329283440374442649672953353853970922233800250137123106940648592100662932668416.000,-29274700357384556939782845639161068650496.000000,-0.000000,209.71,-249.04,164.53,34.63,314.07,79.17,-163.55,13084,16476,-100.32,-311.12,248
-105524193910915797700806474374362185498878813684473437194375032616959011536271101789887387204284809711028517088670301543502750472691201123850039115731474817608581120.000,-0.000000,0.000000,-247.40,164.53,57.42,241.44,79.45,-163.55,-110.93,16476,276,27.72,130.91,3672
-755463904635985113454140681627725987840.000,-0.000000,-0.000000,164.53,4.36,237.87,81.12,-163.55,128.16,-193.94,178,1057,130.92,164.76,-2959
0.000,0.000000,43.255000,-290.84,229.59,78.92,-163.55,-174.88,-150.81,130.92,1173,1384,164.76,2.49,-15622
-793577222776898193142832810597002469874457978094894906904044290762828781840712864573179965993110528662403225908743698568417509117894096971358390380987940864.000,79034381790395588745395102761976159357233885127607288832707586824521466774174937047564874385889261113523465324350244580411907528952024987049755775972836584262697757937402053288433521612893829848584642845147861337096933226193684235640790377225582193022308284432886553848699594500734976.000000,0.000000,88.99,78.96,-163.55,-293.50,218.17,130.98,164.76,808,13387,0.55,-10.74,5204
-0.000,-0.000000,-3404033098655087600443329772445285527955255968511846786638694137019707975328837318436996804436811215212283872367826818871599970806549807327017850983547038000561072123355220917860261901746210378611117131033367999400183722852373739664639208340691094157131776.000000,79.82,-163.55,39.86,-304.66,130.88,164.76,3.08,-8385,13454,16.40,2.48,1350
0.000,-0.000000,0.000000,-163.55,70.05,127.29,130.93,164.76,1.30,23.01,-779,1575,-3.29,58.76,2105
0.000,43.275000,-7.280513,312.39,-72.52,131.00,164.76,1.83,0.58,-26.53,1800,-3105,-91.57,-157.42,24939
3976012906195729048417659687564691891545646252485880606785172963264384655907285102827452130085176030746734781025365565635142026949800253110280520766074788719892080643993909431248658699974104897638462804090939710855978679152638626365440.000,-492159068747201201652711316596048566760943637526464146311978048868841596028508384727179525328707876902968744955229797589457922564928773311473380368732283146897513635624124501433732995486822348788545414813010132775061936279011400516138298884140835837025983342636072561011857768009911389650944.000000,802743934823400548828446720.000000,27.20,130.90,164.76,0.84,-17.38,-38.28,68.46,1080,11574,137.75,20.25,19174
-41614939939301728146819094306774582282094306427328664601714035148425882051383653359655435604540185020933980671460788156526013129367345818076693120473355589255168.000,0.000000,-25276871370787986225475246696927387169551170055641402619313903745718644972203372618341390112573022617843920967886610360780372951460478976.000000,130.92,164.76,2.83,-18.35,31.47,128.44,-19.70,10591,2720,22.50,-32.25,1079
-0.000,0.000000,0.000000,164.76,2.03,-5.91,-24.47,78.57,-92.70,24.75,17255,1223,-33.67,204.31,1255
43.295,-7.280895,112.799175,2.22,17.37,-8.38,170.03,83.85,27.00,2.41,1211,1243,19.99,268.36,26116
135573607299025851368694455832215236253085736764536399711322496077155615624642646241341347571345155795074310939446096166912.000,446580296061098013983722702660336725097457448957334784506184721686812373352789382108209551668859217027818810740667106898309162029075308478464.000000,0.000000,-29.57,29.77,-146.49,-61.65,29.25,15.66,95.08,1238,-10493,169.11,12.30,28835
33791226450189352.000,-0.000000,-4990444216521762784591095983119113611086746137335503487430906655662974059322915294763319736813516312938260033550311073253093005913565659426665833681721851366551186954109837256070517139367095207238606877820677349062598502354233729852053405091172543830276304721487769706131654774682584531075072.000000,-19.67,97.84,0.10,31.50,-26.38,33.85,298.28,18435,31457,10.40,11.60,-20972
0.000,0.000000,0.000000,121.79,148.04,33.75,-21.22,90.62,29.47,10.88,-31458,20971,11.70,-184.31,17832
-7.281,112.800062,-81771474490553581789171156066488773571737107648947114999808.000000,41.25,36.00,-22.03,129.40,134.80,10.38,10.32,-2622,17832,105.00,-288.36,-28096
0.000,0.000000,0.000000,38.25,27.68,232.65,131.28,11.29,12.44,-261.12,17833,26688,-262.15,-262.15,25155
-0.000,-3154352312117047595751613093054840556417690021067927276157012024330670754391008836095969790960857267980982452536593390957721654854726859637211482134084635201452765124052943075497727759971910742061819579740852397196013642157538927385247744.000000,0.000000,15.11,185.26,212.60,10.86,11.11,25.62,-235.93,32320,-22346,157.28,178.34,-7089
0.000,0.000000,0.000000,45.05,182.46,12.13,11.02,314.92,-209.72,-78.65,-11834,-30844,178.34,-60.80,7455
112.800,0.000000,0.000000,241.39,10.26,11.22,-51.19,-183.51,-314.58,178.35,-25914,7455,97.92,-137.20,22976
0.000,0.000000,0.000000,11.10,10.87,235.56,-157.29,104.85,178.36,210.56,7455,-13888,-62.17,254.16,30095
-510655141412275954549477357323470150352740869562900769316799370329382533598274826930314903041486463132896373804757422299555967165030420639225360395145946649123056336515976827542883897048916697010773200356228287170873569385116359940370399279086089700022157312.000,0.000000,0.000000,10.62,-130.53,-131.08,-131.08,178.36,182.40,-290.78,4032,13823,303.25,74.55,14226
0.000,0.000000,0.000000,156.20,-104.86,288.35,178.37,-178.56,326.65,245.50,6900,10923,74.55,252.80,23603
0.000,57878315731102068538669155186676182361414625606953119476576691663284655223045936226698432860663409938071706924023837936982084096638181874067126118792976308330794890699997184.000000,-0.000000,-78.65,52.42,178.38,161.92,-234.42,-31.56,74.55,12652,23603,288.64,-161.00,26688
-16305420169826727875971073305759809668064731350544825381035549786435513801689932522170213374845903513002717903361376212829454263417244674897120341287729997858653012626505728.000,17772854184713418301861178484793538508451290470102879560542376936014923310874135327841502177254147468629616820680165361996532066190270743596372206412072176573455808521782878548575492865585590574505044645051891712.000000,-867969890389733169491519671985294929112577610731965304028037343607079493781547412448543343408393285137598453949299111944314271208612649614754055338817967368936860283677572118183417534897864415176415742892441600.000000,-183.51,178.38,248.96,-0.92,250.97,74.55,101.76,23603,-16832,93.69,129.89,21248
0.000,0.000000,9070947271581680715784508423299649146555324296142205736020254316282280126775502731065659147931357505265881774424236473191867382413393920.000000,178.39,33.92,140.85,-59.35,74.55,227.20,-108.81,2368,-24575,124.47,236.03,-13564
0.000,0.000000,4951760157141522199108124672.000000,-275.84,218.58,216.03,74.55,286.08,71.45,126.39,-6400,19210,236.03,-48.00,29172
92685248296624245510818801572610629959765515502093615217491285482423665792450353917153817613549588220435360797127206841704207503553491275445855169328470556672.000,241877276230807135132626972193970119236968159441446161751739695349951220903463853628205613533171106898933348568519946833667231429799244531006872956406257311532311514763320073246753679999308385746446097791867190774393652512594215816921088.000000,0.000000,77.35,-188.75,74.55,306.56,-245.86,132.81,236.03,14336,3071,-40.32,-171.52,18733
0.000,0.000000,-0.000000,91.05,74.56,193.92,-143.01,153.18,236.03,-12.16,22523,-16414,161.28,23.05,24295
0.000,-867922423989867018935212775098299569506023580715908807317722593555096524832119179336238418317042435218676036711465383580545650868576765831097159841878119124032282695497464557446471821546504680395762475529666560.000000,0.000000,74.56,-5.76,-309.35,151.72,236.03,-32.64,273.92,29169,16169,130.62,53.65,17947
0.000,5744041782284291623056572416.000000,0.000000,-169.60,199.39,155.35,236.03,300.16,325.12,-181.85,8229,-26084,20.47,79.67,29950
0.000,0.000000,-1687893267747818665396610214302731944191713051787985387314709719907844452260764299445925511504843641997476665130184851684726327549384859141783945434103808.000000,59.59,123.76,236.03,49.28,-309.75,184.21,-135.79,-26339,-25866,-25.83,2.56,-1957
0.000,-141152612188873275150169683610977697792.000000,0.000000,140.58,236.03,105.60,168.97,-105.07,66.44,-92.62,-18423,-5337,-74.91,-276.19,28168
80298912928116860459431300117627514855738413246680244339189237543963531742503008536876981717521290276214111977054668209001833087676643128408034024971347844972618578034736813280438633706605944719488764952494606426081278406782299728559893682727002672143719414900821247080383841585594368.000,0.029090,0.000003,236.03,210.56,117.77,130.49,-194.61,-48.55,-154.24,-28573,15113,171.82,235.53,-28156
6536323407426778472516681728.000,0.000000,13985639220852925907516390402021427161846903482356830920875622654414743855986941584140450049419317676648871956373631837390971114625171456.000000,54.40,-291.84,12.73,197.15,-92.57,-233.49,-273.61,21095,-19196,-176.60,223.06,260
0.000,0.000000,937073884999311763848067613307066379038241441282822485672471757575923037066243442992089078079986353890553605387495325379038492331719772145412391937903033422258387776099854519853117928776773516017081393284462182339789272463177702401867411736080873947136.000000,99.84,92.18,227.79,95.02,-314.50,8.00,-92.16,10756,772,-65.41,-271.05,26214
-3216930543314117447571608311731154202607745206551837271844005936154563973046490423484969336776425472.000,0.000000,-0.000000,-286.62,-128.01,156.51,263.48,320.33,92.27,25.98,516,-23593,-198.83,-291.80,15728
800291370629581962276239605849756054259869644482097047849588200768035824370188940624695202786803877306030919377397636883813238968103965727964955710542936838001150934639013532181221285021711694497821298742827633918596912571060884405255380539296100906602898032232411498371847931814803684101829165056.000,0.000000,-0.000000,-102.41,-53.30,182.25,61.78,-245.89,12.81,-81.26,-7864,5242,194.60,10.28,-18514
0.000,13964979183574530388761930442236376350168335601899186008515765522626248741577198561927550963412428348910055501874438084328691754363518976.000000,-0.000000,-102.19,104.64,151.39,-161.28,308.09,186.94,48.68,-5243,-18351,5.16,78.64,16453
-392993199535708529577098206343693971078936562002527038622636922728174212341698351411253860690941481301902230105129312882328747257630751195136000.000,2753812648828809224155025908977628380071924867148715303173446991666537107907195347356429646051872878959974128885151147068507391198408041098340162333432280567842436359692114977246400463706153144049182286009618923520.000000,-0.302977,23.55,-112.28,309.63,-81.00,-197.09,-248.28,2.60,-18187,16453,235.93,-157.29,-26840
1907290405278623101856619900426637013441559506002883378854572219642312006828032.000,-0.000000,-285828341010319688205711710445619686889419004109366461801108447753368926668648603366897473286972588966948640095242389638216985096711861787469235510917538098781593569480034666428268196386365016052902064553984.000000,264.04,-33.17,-11.75,118.18,-271.32,10.28,-262.14,16453,25957,-262.15,-180.23,-11284
0.000,80940771916477072444597252648762810839387007394350083334068861366579128819204362936146047729546021606677530138671621675538555216375496835072.000000,46801734178.562393,-115.29,166.92,-155.73,-258.52,5.16,-104.86,288.35,998,1030,-178.59,164.53,8258
13987175005132574545534020610657151903647159742050573311400778052718072932920065497672036738366614646492103820154682284642206795209637888.000,0.000000,0.000000,141.05,-4.37,140.83,5.16,52.43,183.50,-176.95,-32257,8457,164.53,22.58,-16355
0.000,-586117711212885114880.000000,0.000000,-84.29,-268.76,0.04,209.72,78.64,-175.31,164.53,8472,-16355,276.69,180.29,-14696
0.000,20540899105590896532941055795832710336881170533006375331535060532739935073883244720698754547060629407903884344723090254864705238466279360118882567003739291581649285973168414348897303721802462099086650277162781099533838478999552.000000,-383435711592996997011495364880452118997658571458636368214243640844059066657452048999394708326453448262088689112370315801022408842251877235938094941372906750656509714763854875109671111589640393339364163173780768144275651314931585261790102280359685462751445241242320896.000000,294.43,7.72,-288.36,-26.22,-173.68,164.53,-105.24,-16355,-7069,-200.34,84.29,20673
-0.000,-0.000000,290350761244452251051636593397741121541794676786728044176965656125820217851904.000000,0.04,-131.07,-131.08,-172.04,164.53,256.54,245.45,9929,-20590,84.51,-163.55,13119
-41910262974669914112.000,-290257452127526850336037861198314062041763608869946611594417250702383852146527920337397146960968623781021660020172370974508110103163847833896165509393247054000474422436193245051932789829420928676991280426552989269746461450262164506385292533107462871345999203636913039189935414560423936.000000,0.000000,26.21,-235.93,-170.40,164.53,144.37,-82.37,82.90,10156,13108,-163.55,258.13,16476
-17357031663853365244645380980346806961840164457955707798637025901518078054506646366563268683972476928.000,-2251867053979928171636475771828132451556643015697514777886270294209540281195201815919072522375837083157114621845503243742822813268751360080016662191212370712561172743477356013812683837909072854803282418749669482125500435818732493605594852856395609233398724904721883789745859865445161609522577408.000000,19941065088494327938594818287011364864.000000,314.57,-168.76,164.53,287.30,-263.67,83.67,-163.55,13111,16476,0.89,237.56,330
-123437422900235916653029858349547477964218702262887329381452260181181083614402700409139283133155057830311947995768484647007976809699767342484323853396760560628637194982882028127898510546862102689767279191219320519087443761646113318917988417536.000,0.000000,427698053434795398749429764858583934905825811252536034490865252757623525207874360836096.000000,-167.12,164.53,-184.71,17.82,85.09,-163.55,201.50,16476,125,-30.09,131.17,2793
21063954366664840464255406431110792346836049854464.000,11785632836598469404459908570010241843290927486053905080195379432352829873285753370696216462961943370867067027829784857890274853589576481884035492632160829733670081892533181499525772542493065216.000000,-0.001719,164.53,190.98,-124.91,85.13,-163.55,-306.35,270.21,161,-556,131.15,164.76,-1637
-0.000,0.000000,43.500000,117.01,-182.68,83.23,-163.55,-195.52,244.22,131.10,3520,-2551,164.76,3.07,6727
7099185017112746565145117352921481355038493245440.000,0.000000,-0.000000,23.10,85.28,-163.55,-27.51,47.37,131.18,164.76,1342,3321,2.68,7.16,-16836
-0.000,-0.000000,-48106323874193692429036577748904326878059151256980561638943817411856930874783823917845705855598592.000000,84.32,-163.55,19.24,-63.85,131.13,164.76,1.66,17632,6310,36.77,27.70,12375
14223369192889248551524688824534136079134993823241571016604442908680382589534483078647081295725251126641459572312553045547645421411580852498170024065769178910000844458367840086835329982403873126823644791412084608860160.000,-3693671874.562746,0.000000,-163.55,-146.80,-317.47,131.04,164.76,1.14,20.21,2786,12600,35.19,-164.71,-3065
0.000,43.520000,-7.282713,-89.46,-2.19,131.12,164.76,0.02,6.46,16.62,12825,-29,-129.86,-138.00,329
0.000,17037914961403327865678510438744064.000000,-0.000000,139.65,131.14,164.76,0.76,-30.14,15.61,-31.45,-3354,4656,74.29,130.50,21593
0.000,0.000000,-4751789937285596489994905895892815718322673122160131600111350773874457648999105719407450403102239487433882564651349607554519351747819537569251314517614151352390151969562075506093438497728757760.000000,131.02,164.76,1.77,25.31,17.70,54.77,-124.70,25835,24676,132.75,3.67,1004
-7933575691188022804480.000,0.000000,0.000000,164.76,0.37,1.70,24.14,-171.29,1.68,135.00,1229,1135,-1.96,214.92,1000
43.540,-7.282832,112.799971,2.77,17.69,9.32,58.59,-161.48,137.25,28.82,1203,1017,103.10,256.94,-2557
-15744940322416602692864952877205734358721180334123294248854903508774996805763309710427294126178451899435844842067910526467725097156687224239947376494115778519306938544290587745858000810613779720837497437546055186900053050356692898545221192259115446734039890746408960.000,0.000000,0.000000,-30.16,25.53,101.35,-3.45,139.50,2.18,21.70,1108,26115,185.59,10.82,26214
-34226851787482932383292589995552525612232235961029002919784493525798231847420766310402906804162213010283273017850720194924536953685021681423420361555583239200869147507173688699161252200448.000,-0.000000,0.000000,19.20,-48.67,-176.76,141.75,-14.88,187.73,0.27,-10493,28835,11.98,10.89,2621
0.000,0.000000,0.000000,23.34,-171.77,144.00,-10.81,280.15,196.21,11.20,31457,-20972,10.63,184.36,17863
-7.283,112.799638,-294448103347363196150092704729551207947960335852187418624.000000,-78.22,146.25,9.96,79.23,196.79,12.25,10.89,20971,17864,-184.31,-314.58,30528
1031813699.811,0.000000,-1.451945,148.50,-29.78,48.55,68.40,12.39,11.45,104.98,17864,-9664,-288.36,-26.22,-12790
-0.000,0.000000,0.000000,-33.07,246.31,14.39,10.70,11.11,-261.08,-262.15,3648,-13038,-262.15,178.65,16956
0.000,0.000000,0.000000,156.40,237.53,10.19,10.30,25.64,-235.93,157.28,-11966,-18072,178.66,-106.88,7457
112.800,0.000000,844820549170002219760103307473876520968996356657293891590493831168.000000,261.15,10.59,12.27,314.92,-209.72,-78.65,178.66,-18475,7457,-309.12,-305.56,10944
0.000,-23254485484901499312927576960650668969705210435998362958545446799598392149736731967306290041609617524884068072704733299613421332862266496073150698095104305665764291746062211344397919723091475710980038626692465412154340215738095484972192517488492354637309818443923456.000000,0.000000,11.41,11.47,-51.18,-183.51,-314.58,178.67,-163.20,7457,29120,-318.59,-63.38,24944
-131672356239757348494033806913897545906169977517668713332537266101514282559788758145428009783350545893001699184989160127564338304940235151432688261367404290811478115583663901167021802911580521517028808538668446619972544903826717475302185869997925360240417779830994559662308711001675901832401450847749275648.000,0.000000,0.000000,11.18,235.54,-157.29,104.85,178.68,-78.72,-19.55,8640,1704,57.84,74.58,11260
0.000,-77311534680303351511522034390461331062102798187024772563441129772576486488762998911961058552324668805174418523042473062718996144430990045455977225536265843705619012848424652601286199400387129164182271427656623996091824856212338846317139092702798972216035624090170649171880954337039482880.000000,0.000000,-130.52,-131.08,-131.08,178.68,3.20,-58.64,-90.91,-8577,10763,74.57,48.00,23603
-333404781524478984020571682269840274613071501096313016422376926474733044229937823744.000,4746985137148344811704367290616887168828790147687790326138837033946725154465934430756788084054952899595448790570922072989713847847720698435643715979581467265326600031230299996544517225607268027791835136.000000,0.000000,-104.86,288.35,178.69,228.48,-250.45,164.09,74.58,11423,23603,219.52,203.29,-28096
0.000,0.000000,-41614457457760246894172218243233931415989566229064685233208994736225624393110672725162637557808807619605385833145130538890130873985615925934030308575248906190848.000000,52.42,178.70,16.00,-317.43,127.54,74.58,-39.04,23603,32576,27.18,88.85,-23296
3650564556.312,0.000000,-0.000000,178.70,115.84,308.04,-62.36,74.57,-39.04,-247.15,5184,15616,98.01,236.03,-16386
-1379862400426714658907313328292969228842143842974808360571576364164686319759264400874132339831600952615217822657917411284796630564092231500537852042333561545414322629609855776482192822281895426181894536027182026113998476462286510879674939555708928.000,0.000000,19410899815994568844528058368.000000,-40.32,-220.48,109.07,74.58,101.76,-320.28,85.40,-5376,29958,236.03,-19.84,32260
0.000,0.000000,-34572207651578102957965940167325870524804072339706893336926318499483885229888070835247459241683913650086406717037878937671773000578677632449572983539774752704211118842765101785275170816.000000,30.54,173.38,74.58,24.96,-151.60,108.14,236.03,-19983,31495,-324.48,-207.36,-21244
0.000,0.000000,16419873157772953142093655086018494508846618936599274507336671667380481177607414922039942337245712486357547481664885480174141816489945784509044521135175860257701668847616.000000,226.48,74.58,-228.48,324.52,99.47,236.03,67.20,27643,22341,89.61,-225.42,28450
0.000,19991589045516015951633006971358019584.000000,17137422939383250005524480.000000,74.58,-182.40,-239.46,92.52,236.03,159.36,-161.28,32192,20517,-79.41,299.60,838
0.000,22183885503994117792324386816.000000,0.000000,298.88,-76.59,64.90,236.03,156.80,-74.23,240.64,12604,-1721,261.25,128.33,22779
-669147861813475.250,-11074655784941413570332393760513085931520.000000,325076992764970973899840178674941354650458601587830846840200600215189398112594497120704705096879585673028088322274099200.000000,-32.40,67.83,236.03,-30.08,-184.32,102.48,-184.17,22600,-15616,-276.06,48.26,-14588
