timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto
2026.160,-7.282390,112.796927,1.50,-37.02,15.25,0.19,-48.70,236.25,-13.08,22782,18332,12.32,11.25,1
2026.165,-7.282294,112.797160,1.88,-19.72,22.21,81.32,-146.63,238.50,-22.82,13816,18176,12.47,11.40,0
2026.170,-7.282148,112.797139,2.75,-0.69,13.24,-10.98,-67.49,240.75,-18.32,27243,5997,11.27,10.23,4
2026.175,-7.282055,112.797324,2.19,12.03,-38.53,-154.87,37.35,243.00,31.11,9898,14435,11.85,10.67,4
2026.180,-7.282400,112.796799,0.05,25.39,-18.34,-41.67,169.93,245.25,-0.37,1472,20618,10.05,11.54,0
2026.185,-7.282341,112.797017,2.01,21.98,-37.12,-168.62,94.40,247.50,26.70,15888,14774,10.90,10.11,0
2026.190,-7.282427,112.796768,3.46,-4.73,-34.47,-27.47,145.96,249.75,4.86,21661,12853,12.43,11.19,3
2026.195,-7.281919,112.797250,2.96,-28.08,19.30,169.59,-56.67,252.00,-17.22,26036,25039,10.98,10.98,2
2026.200,-7.282489,112.796719,1.85,18.35,-14.50,79.86,67.49,254.25,14.55,17190,10890,10.77,10.99,0
2026.205,-7.281599,112.796432,1.27,6.78,32.49,-152.13,-2.35,256.50,14.12,24109,17373,12.36,12.12,2
2026.210,-7.281830,112.797108,0.58,-7.16,-30.04,-179.05,-49.58,258.75,-0.78,2236,2137,10.21,10.95,1
2026.215,-7.282186,112.796735,1.02,-11.56,-15.98,55.37,158.72,261.00,-29.44,8744,2130,11.72,10.63,2
2026.220,-7.282169,112.796652,0.75,33.06,-14.88,72.10,84.45,263.25,-2.18,491,6013,12.29,10.97,1
2026.225,-7.281862,112.796590,0.74,1.02,-37.43,-89.46,166.64,265.50,-7.61,21411,17141,11.52,10.46,1
2026.230,-7.282050,112.796322,0.68,-21.86,12.91,96.68,-113.64,267.75,7.45,17228,19136,10.83,12.58,1
2026.235,-7.281768,112.796994,0.62,-2.57,21.02,-147.93,-11.56,270.00,33.79,14144,764,12.45,11.23,3
2026.240,-7.281829,112.796787,0.25,-32.91,-10.51,-87.46,-111.15,272.25,-26.93,26249,26214,10.70,10.87,2
2026.245,-7.281792,112.796257,2.01,-11.47,1.27,-91.84,-167.92,274.50,2.02,7682,21509,10.95,12.46,1
2026.250,-7.281372,112.796559,3.22,4.89,5.22,-131.04,-94.17,276.75,-2.26,22313,1815,10.32,11.66,4
2026.255,-7.280677,112.796546,0.52,-0.08,13.15,-50.98,133.52,279.00,18.96,13805,692,10.56,12.30,1
2026.260,-7.281002,112.796993,0.45,33.41,29.88,-77.22,-99.04,281.25,0.59,3854,20997,11.97,11.36,0
2026.265,-7.281356,112.796222,0.97,20.18,-27.93,-90.85,83.25,283.50,19.92,19993,14839,10.99,12.25,4
2026.270,-7.280387,112.796221,2.55,-31.88,-33.95,108.61,117.35,285.75,-15.39,6165,24737,10.08,11.64,0
2026.275,-7.281039,112.796680,0.27,1.33,-13.61,-78.44,-114.98,288.00,20.47,2491,28383,10.46,12.38,0
2026.280,-7.280804,112.797054,0.12,-37.44,-36.63,67.73,-89.45,290.25,26.48,13405,28558,11.94,12.10,1
2026.285,-7.280638,112.796722,0.46,-1.10,38.62,132.84,-2.74,292.50,1.67,27197,15480,11.16,11.78,1
2026.290,-7.280682,112.797007,2.18,-1.22,-4.22,19.29,0.97,294.75,13.61,25316,12111,11.32,10.01,0
2026.295,-7.280079,112.797280,2.87,-37.45,-15.84,-109.28,-165.57,297.00,-34.76,15883,27200,10.59,12.54,1
2026.300,-7.280183,112.796960,0.10,20.40,-11.04,2.14,68.26,299.25,-6.73,22109,12615,12.21,11.60,4
2026.305,-7.280647,112.796781,1.00,-13.68,27.50,-107.14,99.14,301.50,-7.46,4736,24507,11.31,11.73,0
2026.310,-7.280378,112.796744,1.60,-10.45,39.93,20.71,26.27,303.75,8.17,24643,11234,12.17,11.00,2
2026.315,-7.279618,112.796675,0.52,2.73,34.34,74.43,65.68,306.00,-31.19,20067,4550,10.87,11.87,2
2026.320,-7.279854,112.796559,3.27,38.27,-9.18,-116.92,-30.37,308.25,-30.81,970,11528,10.68,11.22,3
2026.325,-7.279873,112.797060,0.96,5.83,28.64,139.49,-146.14,310.50,-12.68,9046,13146,11.12,10.14,4
2026.330,-7.279621,112.797356,2.75,-5.69,-36.76,-161.51,74.96,312.75,-20.77,141,6988,11.55,11.87,2
2026.335,-7.279544,112.797249,1.66,-37.28,-19.80,-116.44,-130.35,315.00,4.43,18789,8480,12.34,11.87,3
2026.340,-7.280135,112.797135,0.36,-30.48,22.89,-5.71,-152.38,317.25,-31.49,4973,27450,12.34,10.53,4
2026.345,-7.280125,112.796865,0.52,5.23,11.16,172.64,171.70,319.50,0.54,18026,10614,11.41,12.24,1
2026.350,-7.279202,112.797860,1.19,-9.25,0.93,164.48,-81.31,321.75,-28.02,24907,27920,10.51,11.41,4
2026.355,-7.279903,112.797921,3.03,31.89,-20.26,44.43,165.28,324.00,-22.68,15156,159,11.63,10.45,0
2026.360,-7.279337,112.797323,3.23,28.33,-10.84,-52.72,-24.08,326.25,11.83,8243,20057,10.15,10.71,2
2026.365,-7.279716,112.797860,0.98,-0.01,-19.85,-136.05,-58.99,-326.86,-0.18,14571,1277,11.83,11.66,0
2026.370,-7.279451,112.797349,0.54,35.20,-29.36,122.99,-76.03,-324.61,-4.77,14961,17547,10.93,10.44,2
2026.375,-7.279119,112.798200,2.33,24.74,0.29,-147.33,-0.09,-322.36,11.84,23558,16540,10.62,11.09,1
2026.380,-7.279631,112.797719,0.34,33.08,26.96,31.19,-12.88,-320.11,32.24,25799,8327,10.62,10.27,3
2026.385,-7.279227,112.798258,0.71,-28.87,-24.34,-163.97,-72.47,-317.86,7.45,1060,26142,10.32,10.52,3
2026.390,-7.279132,112.798395,0.02,6.58,34.32,-21.06,34.35,-315.61,-24.02,3083,23890,10.17,12.50,4
2026.395,-7.278639,112.798332,1.33,5.71,-5.12,83.25,-169.18,-313.36,16.35,19471,26055,10.98,10.01,3
2026.400,-7.279120,112.798358,1.35,33.57,28.76,-132.55,-126.49,-311.11,24.29,12596,29404,11.26,11.47,4
2026.405,-7.279026,112.798512,0.10,-10.02,-12.15,-127.03,-84.20,-308.86,-3.06,16277,17236,11.57,10.13,0
2026.410,-7.279443,112.798197,2.87,-16.47,-13.12,-154.53,-61.88,-306.61,-33.79,1474,9726,11.02,12.58,1
2026.415,-7.278926,112.798065,0.03,19.55,30.37,155.91,99.09,-304.36,-5.36,1348,18828,11.56,12.20,2
2026.420,-7.279192,112.798553,2.81,36.92,13.24,-4.46,86.54,-302.11,25.55,14959,19156,12.01,10.49,2
2026.425,-7.279216,112.798872,3.29,-11.92,-6.25,-34.52,-82.48,-299.86,3.72,10904,6318,11.42,12.33,0
2026.430,-7.278855,112.798743,0.13,-9.56,-28.59,-11.85,97.52,-297.61,-21.96,15667,24360,12.23,11.34,1
2026.435,-7.280217,112.798941,1.20,28.55,17.27,115.88,67.40,0.00,-27.81,23379,16730,11.04,12.54,0
2026.440,-7.280618,112.798859,0.04,-29.12,3.38,127.98,-30.32,2.25,-31.53,99,24118,10.29,11.39,0
2026.445,-7.280070,112.798490,2.82,6.48,-31.41,-135.88,-21.72,4.50,14.09,8990,15488,10.28,12.53,0
2026.450,-7.280145,112.799127,0.74,-21.79,-19.12,167.54,-105.95,6.75,14.97,12939,8080,11.32,11.03,0
2026.455,-7.279964,112.798735,1.43,3.37,22.10,-102.82,-51.07,9.00,-18.64,13308,28782,10.05,10.04,0
2026.460,-7.280751,112.799029,0.39,25.72,10.76,142.95,144.98,11.25,8.20,12928,15211,10.44,12.28,3
2026.465,-7.280576,112.799207,0.01,-3.35,-36.31,46.53,113.69,13.50,21.34,24793,15582,11.71,10.13,2
2026.470,-7.280005,112.799112,2.23,-27.20,-2.77,37.81,-0.03,15.75,18.17,8785,8340,10.72,10.52,3
2026.475,-7.280957,112.799280,0.99,-33.82,-11.88,-104.92,135.19,18.00,34.68,29328,23961,10.69,12.16,2
2026.480,-7.280082,112.799639,3.45,35.17,26.28,-155.39,-123.58,20.25,18.22,16588,19982,10.55,11.10,3
2026.485,-7.280439,112.799266,1.17,18.60,30.13,46.39,25.29,22.50,3.04,27996,8330,12.55,10.62,4
2026.490,-7.280496,112.798984,3.34,-3.91,17.11,-163.71,121.42,24.75,21.46,25897,12280,11.84,10.47,3
2026.495,-7.280576,112.799407,1.78,-16.15,-37.34,124.87,-113.04,27.00,-34.26,3471,5410,11.83,11.83,3
2026.500,-7.280021,112.799165,0.02,30.13,-5.08,-133.65,24.45,29.25,-15.93,29702,22960,12.35,10.81,3
2026.505,-7.280046,112.799063,1.66,-28.76,-24.92,110.13,54.37,31.50,-27.26,4669,1803,10.28,10.91,4
2026.510,-7.280355,112.799902,0.66,-27.88,39.32,-154.10,29.29,33.75,29.79,26818,25923,11.79,11.99,1
2026.515,-7.280442,112.799673,3.34,5.07,-4.20,126.04,-146.42,36.00,27.27,28172,5026,11.09,10.58,4
2026.520,-7.281000,112.799814,0.28,-32.44,4.65,-54.30,-87.96,38.25,-34.42,26638,12971,10.42,11.63,3
2026.525,-7.280584,112.799949,3.41,-38.33,-34.03,-89.88,-39.90,40.50,-10.10,21683,5313,10.15,11.18,2
2026.530,-7.280398,112.799426,0.55,26.00,1.13,-8.46,-167.71,42.75,-26.87,17678,5624,11.51,11.43,0
2026.535,-7.280424,112.800080,3.30,5.72,23.29,-178.03,12.34,45.00,-10.81,13039,13822,10.79,10.48,0
2026.540,-7.280346,112.799674,0.89,-38.77,2.76,-171.02,138.17,47.25,13.73,25076,29972,10.05,11.10,0
2026.545,-7.281163,112.799659,0.18,-11.39,-17.62,-169.63,92.08,49.50,14.52,15522,9574,12.36,12.32,1
2026.550,-7.280619,112.799589,2.56,13.66,-14.23,76.23,-27.18,51.75,29.92,23374,7850,10.12,10.18,0
2026.555,-7.280298,112.799485,1.45,-37.86,34.19,-79.57,-157.21,54.00,-19.97,19194,2320,11.45,10.98,2
2026.560,-7.280906,112.800306,2.35,18.29,-1.34,55.78,-30.38,56.25,28.75,27000,29723,11.06,11.48,2
2026.565,-7.281130,112.799611,3.48,-2.65,16.87,127.91,38.57,58.50,19.86,19459,4241,10.42,10.76,1
2026.570,-7.280550,112.800493,1.92,16.83,-1.73,-44.86,140.92,60.75,-1.04,9485,1307,10.99,11.09,4
2026.575,-7.281155,112.799627,1.86,17.90,-15.04,-131.90,-45.87,63.00,-24.47,13034,29649,12.04,11.31,0
2026.580,-7.280613,112.800076,2.95,-35.60,-33.22,4.59,-111.33,65.25,-3.01,28029,10226,11.48,10.47,3
2026.585,-7.280736,112.800560,3.49,-16.66,16.17,122.29,168.08,67.50,4.09,23668,26097,11.89,12.57,1
2026.590,-7.281233,112.799686,2.05,12.66,-26.74,-172.94,-9.27,69.75,28.50,22428,12101,10.71,10.99,1
2026.595,-7.281383,112.800030,3.02,24.64,-24.04,0.56,-170.07,72.00,-21.85,15010,9524,11.71,10.29,2
2026.600,-7.280908,112.800439,3.32,-7.51,12.79,-68.38,-82.08,74.25,4.93,28800,18512,10.14,11.88,2
2026.605,-7.281210,112.800492,2.87,-8.06,-25.27,26.68,8.30,76.50,-27.15,12644,14648,10.70,12.32,2
2026.610,-7.280795,112.800048,0.09,-21.98,-34.59,147.08,-22.60,78.75,-24.64,16444,16035,11.26,11.78,4
2026.615,-7.281215,112.800083,0.21,-8.55,-7.54,20.65,-162.72,81.00,5.67,13589,26710,12.23,11.28,2
2026.620,-7.281128,112.800674,3.15,-2.32,20.12,132.12,-176.90,83.25,4.45,12506,24799,10.94,11.63,2
2026.625,-7.281243,112.800512,3.27,30.35,32.40,-75.27,-119.41,85.50,-24.94,7682,14321,12.17,11.72,0
2026.630,-7.281595,112.799878,2.22,24.00,25.63,-47.34,-61.53,87.75,-13.92,19057,3349,11.86,11.82,1
2026.635,-7.281747,112.800573,0.19,-37.62,-10.55,-97.17,39.65,90.00,-24.77,1299,27081,11.96,10.80,0
2026.640,-7.281486,112.800779,3.22,12.60,-13.53,11.07,171.82,92.25,-6.77,17083,2949,11.28,11.99,0
