timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto
1997.631,-7.287177,112.796183,0.5,-39.82,-40.11,4.54,0.53,356.78,0.0,2220,2220,11.89,10.86,0
1997.731,-7.287177,112.796183,0.51,-39.94,-39.93,4.57,0.51,358.39,0.0,2159,2220,11.93,10.89,0
1997.831,-7.287177,112.796182,0.52,-40.41,-39.87,4.57,0.5,0.02,0.0,2159,2279,11.93,10.86,0
1997.931,-7.287177,112.796182,0.5,-39.34,-40.11,4.53,0.49,1.68,0.0,2159,2340,11.94,10.89,0
1998.031,-7.287177,112.796182,0.58,-40.71,-39.99,4.47,0.49,3.34,0.0,2159,2279,11.94,10.86,0
1998.131,-7.287177,112.796181,0.51,-36.84,-37.38,4.41,0.48,5.02,0.0,2159,2279,11.94,10.78,0
1998.231,-7.287176,112.796181,0.49,-19.65,-20.33,4.35,0.48,6.71,0.0,2159,2279,12.02,10.55,0
1998.331,-7.287176,112.79618,0.54,-4.65,-7.26,4.18,0.51,8.38,0.0,2159,2340,11.94,10.71,0
1998.431,-7.287176,112.79618,0.55,9.97,2.71,3.77,0.54,9.95,0.0,2100,2279,11.94,10.89,0
1998.531,-7.287176,112.796179,0.55,31.75,31.7,3.08,0.58,11.38,0.0,2159,2279,12.04,10.63,0
1998.631,-7.287176,112.796179,0.56,32.05,30.69,2.32,0.59,12.64,0.0,2159,2340,11.92,10.78,0
1998.731,-7.287176,112.796178,0.53,19.25,16.49,1.98,0.55,13.72,0.0,2159,2340,11.96,10.69,0
1998.831,-7.287176,112.796178,0.5,22.23,22.31,2.35,0.52,14.69,0.0,2159,2279,11.97,10.3,0
1998.931,-7.287176,112.796177,0.55,24.67,25.52,3.35,0.49,15.56,0.0,2159,2220,11.88,10.82,0
1999.031,-7.287176,112.796177,0.57,27.76,25.52,4.32,0.47,16.27,0.0,2159,2279,12.07,10.49,0
1999.131,-7.287176,112.796176,0.51,26.1,24.03,4.77,0.47,16.86,0.0,2159,2279,12.08,10.37,0
1999.231,-7.287176,112.796176,0.6,32.34,33.24,4.58,0.48,17.34,0.0,2220,2220,11.98,10.83,0
1999.331,-7.287176,112.796175,0.6,40.32,40.01,3.77,0.49,17.66,0.0,2159,2220,11.83,10.86,0
1999.431,-7.287176,112.796175,0.61,40.32,40.84,2.87,0.49,17.84,0.0,2220,2279,11.96,10.85,0
1999.531,-7.287176,112.796174,0.63,40.62,40.72,2.44,0.48,17.92,0.0,2220,2279,11.99,10.94,0
1999.631,-7.287176,112.796173,0.57,42.28,42.09,2.75,0.46,17.91,0.0,2279,2279,11.96,10.55,0
1999.731,-7.287176,112.796173,0.62,14.02,14.53,3.66,0.45,17.83,0.0,2279,2220,11.93,10.81,0
1999.831,-7.287177,112.796172,0.6,7.77,8.89,4.82,0.43,17.73,0.0,2279,2279,11.88,10.8,0
1999.931,-7.287177,112.796172,0.62,27.05,27.95,5.63,0.43,17.59,0.0,2279,2279,11.87,10.7,0
2000.031,-7.287177,112.796171,0.61,41.21,36.86,5.55,0.43,17.38,0.0,2279,2220,12.04,10.39,0
2000.131,-7.287177,112.796171,0.61,10.63,8.71,4.64,0.45,17.09,0.0,2279,2220,11.86,10.86,0
2000.231,-7.287177,112.79617,0.72,2.42,1.64,3.63,0.48,16.79,0.0,2279,2279,11.85,10.78,0
2000.331,-7.287177,112.79617,0.5,0.45,0.69,3.21,0.52,16.51,0.0,2279,2279,11.88,10.83,0
2000.431,-7.287177,112.796169,0.69,0.45,1.1,3.61,0.52,16.26,0.0,2279,2220,11.85,10.89,0
2000.531,-7.287177,112.796168,0.6,0.57,0.63,4.52,0.5,16.04,0.0,2279,2220,11.99,10.83,0
2000.631,-7.287177,112.796168,0.62,0.45,1.1,5.43,0.46,15.82,0.0,2159,2220,11.96,10.89,0
2000.731,-7.287177,112.796167,0.72,0.45,0.69,5.85,0.43,15.61,0.0,2220,2279,11.86,10.89,0
2000.831,-7.287178,112.796167,0.66,0.21,1.05,5.6,0.45,15.42,0.0,2220,2220,11.98,10.89,0
2000.931,-7.287178,112.796166,0.64,0.45,1.16,4.87,0.48,15.24,0.0,2159,2220,11.88,10.84,0
2001.031,-7.287178,112.796165,0.76,2.18,0.87,4.07,0.52,15.08,0.0,2220,2279,11.97,10.9,0
2001.131,-7.287178,112.796165,0.78,1.23,0.69,3.66,0.53,14.94,0.0,2220,2279,11.96,10.86,0
2001.231,-7.287178,112.796164,0.61,0.63,1.16,3.86,0.52,14.82,0.0,2159,2220,11.97,10.85,0
2001.331,-7.287178,112.796163,0.81,0.57,0.75,4.52,0.5,14.7,0.0,2279,2279,11.85,10.85,0
2001.431,-7.287178,112.796163,0.69,0.27,0.39,5.22,0.48,14.6,0.0,2279,2340,11.88,10.93,0
2001.531,-7.287178,112.796162,0.74,0.04,0.69,5.64,0.46,14.5,0.0,2220,2340,11.86,10.85,0
2001.631,-7.287178,112.796161,0.75,0.27,0.87,5.59,0.45,14.4,0.0,2279,2279,11.86,10.89,0
2001.731,-7.287179,112.796161,0.62,0.45,0.75,5.09,0.46,14.3,0.0,2279,2279,11.83,10.85,0
2001.831,-7.287179,112.79616,0.78,0.27,0.57,4.43,0.49,14.22,0.0,2220,2340,11.8,10.89,0
2001.931,-7.287179,112.796159,0.75,0.45,0.57,3.98,0.51,14.13,0.0,2279,2340,11.86,10.83,0
2002.031,-7.287179,112.796159,0.77,0.04,0.45,3.99,0.49,14.04,0.0,2279,2279,11.93,10.85,0
2002.131,-7.287179,112.796158,0.82,0.45,0.69,4.42,0.47,13.95,0.0,2279,2279,11.88,11.03,0
2002.231,-7.287179,112.796157,0.68,0.45,1.1,4.99,0.45,13.85,0.0,2279,2340,11.94,10.89,0
2002.331,-7.287179,112.796156,0.85,1.23,0.33,5.4,0.45,13.76,0.0,2220,2279,12.02,10.89,0
2002.431,-7.287179,112.796156,0.7,0.21,0.75,5.46,0.45,13.67,0.0,2220,2220,11.94,10.86,0
2002.531,-7.287179,112.796155,0.77,0.45,0.33,5.16,0.45,13.57,0.0,2220,2220,11.83,10.85,0
2002.631,-7.287179,112.796154,0.83,0.16,0.63,4.69,0.45,13.46,0.0,2220,2279,11.81,10.89,0
2002.731,-7.28718,112.796154,0.77,0.45,1.1,4.3,0.46,13.37,0.0,2220,2279,11.97,10.89,0
2002.831,-7.28718,112.796153,0.83,0.04,0.33,4.21,0.45,13.26,0.0,2220,2220,11.87,10.9,0
2002.931,-7.28718,112.796152,0.78,0.21,0.1,4.44,0.43,13.15,0.0,2279,2279,11.94,10.91,0
2003.031,-7.28718,112.796151,0.81,-0.91,-0.31,4.88,0.42,13.04,0.0,2279,2340,12.07,10.53,0
2003.131,-7.28718,112.796151,0.76,-30.36,-28.47,5.39,0.4,12.98,0.0,2220,2340,11.82,10.83,0
2003.231,-7.28718,112.79615,0.82,-37.02,-38.92,5.96,0.36,13.03,0.0,2279,2279,11.88,10.83,0
2003.331,-7.28718,112.796149,0.78,-38.51,-40.17,6.31,0.3,13.19,0.0,2279,2279,11.97,10.85,0
2003.431,-7.28718,112.796149,0.85,-38.87,-39.46,6.21,0.27,13.43,0.0,2220,2340,11.97,10.9,0
2003.531,-7.28718,112.796148,0.73,-40.18,-37.91,5.66,0.29,13.77,0.0,2279,2340,11.81,10.89,0
2003.631,-7.287181,112.796147,0.89,-40.06,-40.47,4.92,0.3,14.21,0.0,2279,2279,11.94,10.91,0
2003.731,-7.28718,112.796147,0.77,-40.06,-39.4,4.42,0.3,14.72,0.0,2279,2279,11.82,10.89,0
2003.831,-7.287181,112.796146,0.83,-37.86,-40.05,4.39,0.28,15.31,0.0,2279,2340,11.86,10.89,0
2003.931,-7.287181,112.796145,0.85,-40.71,-39.99,4.75,0.25,16.0,0.0,2220,2279,11.97,10.89,0
2004.031,-7.287181,112.796144,0.87,-39.94,-39.99,5.31,0.22,16.76,0.0,2220,2220,11.87,10.89,0
2004.131,-7.287181,112.796143,0.81,-40.24,-39.99,5.74,0.19,17.58,0.0,2220,2220,11.97,10.89,1
2004.231,-7.287181,112.796143,0.77,-24.17,-24.13,5.77,0.18,18.48,0.0,2220,2279,11.94,10.51,1
2004.331,-7.287181,112.796142,0.84,-10.07,-10.47,5.31,0.18,19.44,0.0,2220,2340,11.84,10.85,1
2004.431,-7.287181,112.796141,0.82,6.34,6.99,4.4,0.23,20.36,0.0,2279,2279,11.96,10.63,1
2004.531,-7.287182,112.796141,0.83,5.63,5.5,3.29,0.28,21.2,0.0,2279,2279,11.98,10.89,1
2004.631,-7.287182,112.79614,0.7,9.26,8.77,2.5,0.31,21.96,0.0,2279,2340,11.94,10.86,1
2004.731,-7.287182,112.796139,0.79,11.16,10.49,2.41,0.3,22.63,0.0,2220,2340,11.94,10.89,1
2004.831,-7.287182,112.796138,0.85,13.54,13.88,3.01,0.27,23.2,0.0,2279,2279,11.88,10.83,1
2004.931,-7.287182,112.796138,0.78,15.39,15.42,3.95,0.23,23.68,0.0,2279,2279,11.83,10.83,1
2005.031,-7.287182,112.796137,0.76,18.66,20.17,4.7,0.19,24.03,0.0,2220,2340,12.0,10.83,1
2005.131,-7.287183,112.796136,0.91,20.39,19.82,4.85,0.19,24.29,0.0,2279,2340,11.79,10.89,1
2005.231,-7.287183,112.796136,0.81,25.32,28.07,4.38,0.2,24.45,0.0,2279,2279,12.02,10.73,1
2005.331,-7.287183,112.796135,0.85,25.98,25.52,3.57,0.22,24.51,0.0,2220,2220,11.94,10.9,1
2005.431,-7.287183,112.796134,0.74,30.86,29.5,2.89,0.23,24.47,0.0,2220,2279,11.86,10.79,1
2005.531,-7.287184,112.796133,0.9,30.8,30.63,2.75,0.22,24.33,0.0,2220,2279,11.97,10.89,1
2005.631,-7.287184,112.796133,0.73,34.13,34.78,3.25,0.2,24.09,0.0,2220,2220,12.0,10.85,1
2005.731,-7.287184,112.796132,0.85,35.5,35.5,4.07,0.17,23.77,0.0,2220,2279,12.01,10.89,1
2005.831,-7.287184,112.796131,0.85,35.26,35.5,4.79,0.15,23.37,0.0,2220,2340,11.86,10.86,1
2005.931,-7.287185,112.796131,0.74,35.32,35.44,5.06,0.15,22.89,0.0,2220,2340,11.98,10.89,1
2006.031,-7.287185,112.79613,0.85,35.68,35.5,4.81,0.17,22.32,0.0,2220,2279,11.89,10.83,1
2006.131,-7.287185,112.796129,0.85,35.68,35.62,4.23,0.19,21.7,0.0,2220,2279,11.97,10.89,1
2006.231,-7.287185,112.796128,0.76,35.68,35.62,3.69,0.2,21.0,0.0,2220,2340,12.0,10.89,1
2006.331,-7.287186,112.796128,0.87,35.62,35.62,3.49,0.21,20.24,0.0,2220,2340,11.97,10.89,1
2006.431,-7.287186,112.796127,0.78,35.5,35.38,3.76,0.21,19.4,0.0,2220,2279,11.97,10.85,1
2006.531,-7.287186,112.796126,0.8,35.8,35.62,4.36,0.21,18.5,0.0,2220,2279,11.99,10.83,1
2006.631,-7.287186,112.796126,0.83,35.32,35.44,4.97,0.19,17.55,0.0,2159,2340,11.98,10.9,1
2006.731,-7.287186,112.796125,0.84,35.8,35.62,5.31,0.18,16.53,0.0,2220,2279,11.98,10.9,1
2006.831,-7.287187,112.796124,0.7,35.8,35.44,5.29,0.18,15.46,0.0,2220,2279,11.96,10.85,1
2006.931,-7.287187,112.796123,0.92,35.68,35.14,4.98,0.19,14.34,0.0,2220,2220,11.86,10.83,1
2007.031,-7.287187,112.796123,0.83,35.32,35.62,4.63,0.2,13.15,0.0,2220,2279,12.1,10.88,1
2007.131,-7.287187,112.796122,0.8,35.32,35.44,4.48,0.21,11.92,0.0,2220,2279,11.92,10.85,1
2007.231,-7.287187,112.796121,0.81,35.68,35.62,4.64,0.21,10.64,0.0,2220,2279,11.98,10.91,1
2007.331,-7.287188,112.796121,0.84,35.8,35.08,5.04,0.21,9.32,0.0,2220,2220,11.98,10.89,1
2007.431,-7.287188,112.79612,0.7,35.26,37.04,5.48,0.21,7.97,0.0,2220,2279,11.83,10.85,1
2007.531,-7.287188,112.796119,0.76,35.62,35.62,5.77,0.21,6.58,0.0,2220,2279,11.85,10.83,1
2007.631,-7.287188,112.796119,0.85,35.32,35.5,5.83,0.2,5.16,0.0,2279,2220,11.92,10.9,1
2007.731,-7.287188,112.796118,0.76,35.68,35.85,5.65,0.2,3.7,0.0,2220,2220,11.88,10.89,1
2007.831,-7.287188,112.796117,0.74,35.62,35.62,5.37,0.21,2.19,0.0,2220,2220,11.97,10.9,1
2007.931,-7.287188,112.796116,0.78,35.56,35.14,5.18,0.23,0.65,0.0,2220,2279,11.82,10.91,1
2008.031,-7.287188,112.796116,0.79,35.8,35.62,5.2,0.24,359.1,0.0,2220,2220,11.94,10.85,1
2008.131,-7.287188,112.796115,0.76,35.68,35.44,5.42,0.24,357.51,0.0,2340,2279,11.82,10.86,1
2008.231,-7.287188,112.796114,0.69,35.26,35.5,5.73,0.25,355.9,0.0,2580,2279,11.85,10.85,1
2008.331,-7.287188,112.796114,0.71,35.44,35.44,5.99,0.25,354.25,0.0,2580,2279,11.82,10.85,1
2008.431,-7.287188,112.796113,0.86,35.5,35.32,6.11,0.24,352.59,0.0,2580,2279,11.99,10.9,1
2008.531,-7.287188,112.796112,0.7,35.62,35.5,6.06,0.24,350.89,0.0,2580,2279,11.98,10.85,1
2008.631,-7.287188,112.796111,0.74,35.5,35.38,5.91,0.25,349.17,0.0,2580,2340,11.97,10.93,1
2008.731,-7.287188,112.796111,0.83,35.8,35.5,5.74,0.27,347.43,0.0,2580,2279,11.88,10.85,1
2008.831,-7.287188,112.79611,0.75,35.68,36.33,5.64,0.3,345.69,0.0,2580,2279,11.99,10.93,1
2008.931,-7.287188,112.796109,0.75,35.5,35.32,5.67,0.32,343.95,0.0,2580,2279,11.82,10.89,1
2009.031,-7.287188,112.796109,0.77,35.5,35.5,5.87,0.32,342.19,0.0,2580,2279,11.88,10.89,1
2009.131,-7.287188,112.796108,0.7,35.56,35.62,6.13,0.31,340.43,0.0,2459,2220,11.97,10.85,1
2009.231,-7.287188,112.796107,0.85,35.68,35.44,6.35,0.3,338.64,0.0,2220,2220,11.94,10.89,1
2009.331,-7.287188,112.796106,0.68,35.8,35.5,6.43,0.31,336.86,0.0,2400,2220,11.94,10.89,1
2009.431,-7.287188,112.796106,0.77,35.68,35.62,6.32,0.33,335.07,0.0,2459,2400,11.97,10.89,1
2009.531,-7.287188,112.796105,0.79,35.44,35.62,6.1,0.35,333.28,0.0,2459,2519,11.92,10.86,1
2009.631,-7.287187,112.796104,0.67,35.44,35.5,5.92,0.37,331.48,0.0,2400,2459,11.97,10.89,1
2009.731,-7.287187,112.796104,0.75,35.26,35.62,5.86,0.38,329.69,0.0,2459,2519,11.82,10.86,1
2009.831,-7.287187,112.796103,0.7,35.62,35.85,5.97,0.38,327.91,0.0,2459,2519,11.99,10.89,1
2009.931,-7.287187,112.796103,0.72,35.44,35.14,6.2,0.38,326.12,0.0,2400,2459,11.99,10.89,1
2010.031,-7.287187,112.796102,0.72,35.08,35.44,6.43,0.39,324.34,0.0,2459,2519,11.89,10.9,1
2010.131,-7.287186,112.796101,0.73,36.33,35.62,6.55,0.39,322.54,0.0,2459,2519,11.82,10.89,1
2010.231,-7.287186,112.796101,0.71,35.32,35.32,6.51,0.4,320.76,0.0,2400,2459,11.94,10.89,1
2010.331,-7.287186,112.7961,0.65,35.8,35.5,6.35,0.42,318.98,0.0,2279,2519,12.02,10.9,1
2010.431,-7.287185,112.796099,0.77,35.8,35.5,6.16,0.43,317.19,0.0,2220,2279,11.98,10.89,1
2010.531,-7.287185,112.796099,0.57,35.26,35.14,6.05,0.45,315.41,0.0,2159,2159,11.82,10.85,1
2010.631,-7.287185,112.796099,0.58,35.56,35.5,6.05,0.47,313.63,0.0,2220,2220,11.82,10.89,1
2010.731,-7.287185,112.796098,0.67,34.96,35.5,6.15,0.47,311.87,0.0,2220,2159,11.86,10.89,1
2010.831,-7.287184,112.796098,0.7,35.32,35.44,6.3,0.46,310.11,0.0,2159,2159,11.81,10.85,1
2010.931,-7.287184,112.796097,0.61,35.97,35.62,6.43,0.45,308.35,0.0,2220,2220,11.94,10.89,1
2011.031,-7.287183,112.796097,0.73,35.8,35.85,6.48,0.44,306.59,0.0,2220,2159,12.01,10.83,1
2011.131,-7.287183,112.796096,0.68,35.5,35.62,6.42,0.45,304.84,0.0,2159,2159,11.97,10.86,1
2011.231,-7.287183,112.796096,0.7,35.68,35.62,6.31,0.47,303.08,0.0,2220,2220,11.99,10.89,1
2011.331,-7.287182,112.796095,0.57,35.5,35.5,6.22,0.49,301.34,0.0,2220,2159,11.93,10.89,1
2011.431,-7.287182,112.796095,0.77,35.5,35.32,6.21,0.52,299.6,0.0,2159,2220,11.85,10.89,1
2011.531,-7.287181,112.796094,0.54,35.5,35.85,6.26,0.53,297.88,0.0,2220,2220,11.97,10.89,1
2011.631,-7.287181,112.796094,0.7,35.68,35.62,6.33,0.53,296.15,0.0,2220,2159,11.99,10.95,1
2011.731,-7.28718,112.796093,0.66,35.26,35.85,6.39,0.53,294.45,0.0,2220,2220,11.85,10.86,1
2011.831,-7.28718,112.796093,0.59,35.32,35.62,6.41,0.53,292.75,0.0,2220,2220,11.94,10.83,1
2011.931,-7.28718,112.796093,0.65,35.56,36.86,6.37,0.56,291.06,0.0,2220,2220,11.96,10.9,1
2012.031,-7.287179,112.796092,0.61,35.5,35.62,6.3,0.57,289.36,0.0,2220,2220,12.0,10.86,1
2012.131,-7.287179,112.796092,0.65,35.62,35.38,6.25,0.57,287.68,0.0,2220,2220,11.97,10.9,1
2012.231,-7.287178,112.796092,0.66,35.32,35.62,6.22,0.56,286.01,0.0,2220,2220,11.97,10.89,1
2012.331,-7.287178,112.796092,0.65,36.33,35.38,6.24,0.56,284.35,0.0,2220,2220,11.92,10.86,1
2012.431,-7.287177,112.796091,0.63,35.44,35.14,6.28,0.57,282.7,0.0,2279,2220,11.97,10.85,1
2012.531,-7.287177,112.796091,0.6,35.5,35.62,6.36,0.59,281.06,0.0,2220,2220,11.83,10.85,1
2012.631,-7.287176,112.796091,0.62,35.26,35.32,6.41,0.6,279.42,0.0,2220,2220,11.88,10.83,1
2012.731,-7.287176,112.79609,0.61,35.56,35.85,6.41,0.59,277.79,0.0,2220,2220,11.93,10.86,1
2012.831,-7.287175,112.79609,0.67,35.62,35.5,6.36,0.58,276.16,0.0,2220,2220,11.97,10.89,1
2012.931,-7.287175,112.79609,0.62,35.32,36.21,6.3,0.58,274.54,0.0,2220,2159,11.83,10.83,1
2013.031,-7.287174,112.79609,0.73,34.96,35.5,6.24,0.59,272.93,0.0,2220,2220,11.83,10.89,1
2013.131,-7.287173,112.796089,0.64,35.62,35.62,6.2,0.61,271.34,0.0,2220,2220,11.88,10.83,1
2013.231,-7.287173,112.796089,0.58,35.8,35.62,6.2,0.63,269.76,0.0,2220,2159,11.97,10.85,1
2013.331,-7.287172,112.796089,0.68,36.03,34.9,6.23,0.64,268.2,0.0,2220,2220,11.88,10.85,1
2013.431,-7.287172,112.796089,0.63,37.22,35.62,6.27,0.62,266.64,0.0,2159,2220,11.88,10.83,1
2013.531,-7.287171,112.796089,0.71,35.5,35.32,6.3,0.6,265.08,0.0,2220,2159,11.88,10.89,1
2013.631,-7.287171,112.796089,0.55,35.5,35.62,6.32,0.59,263.53,0.0,2220,2220,11.97,10.85,1
2013.731,-7.28717,112.796089,0.62,35.62,35.62,6.33,0.6,261.97,0.0,2159,2220,11.94,10.89,1
2013.831,-7.287169,112.796088,0.65,36.09,35.32,6.31,0.62,260.42,0.0,2220,2159,11.92,10.89,1
2013.931,-7.287169,112.796088,0.58,35.32,35.62,6.25,0.63,258.87,0.0,2220,2220,11.89,10.91,1
2014.031,-7.287168,112.796088,0.64,35.8,35.62,6.2,0.63,257.33,0.0,2159,2220,12.0,10.89,1
2014.131,-7.287168,112.796088,0.56,35.26,35.26,6.17,0.63,255.81,0.0,2220,2159,11.81,10.89,1
2014.231,-7.287167,112.796088,0.67,35.8,35.5,6.19,0.63,254.28,0.0,2220,2220,11.98,10.89,1
2014.331,-7.287166,112.796088,0.59,35.62,35.85,6.22,0.64,252.77,0.0,2159,2220,11.96,10.9,1
2014.431,-7.287166,112.796088,0.63,35.32,35.5,6.25,0.65,251.26,0.0,2220,2159,11.86,10.86,1
2014.531,-7.287165,112.796088,0.66,35.68,35.91,6.25,0.66,249.74,0.0,2220,2220,12.0,10.83,1
2014.631,-7.287165,112.796088,0.6,35.68,35.62,6.21,0.66,248.22,0.0,2159,2220,11.92,10.89,1
2014.731,-7.287164,112.796088,0.61,36.33,36.86,6.17,0.65,246.7,0.0,2220,2159,11.87,10.86,1
2014.831,-7.287163,112.796089,0.58,35.68,35.38,6.19,0.64,245.19,0.0,2220,2220,11.94,10.85,1
2014.931,-7.287163,112.796089,0.61,35.8,35.44,6.24,0.64,243.67,0.0,2159,2220,12.0,10.89,1
2015.031,-7.287162,112.796089,0.54,35.8,37.1,6.24,0.65,242.15,0.0,2220,2159,11.99,10.89,1
2015.131,-7.287162,112.796089,0.66,35.8,35.62,6.2,0.66,240.63,0.0,2220,2220,11.94,10.9,1
2015.231,-7.287161,112.796089,0.51,35.68,35.44,6.15,0.67,239.11,0.0,2159,2220,11.81,10.86,1
2015.331,-7.287161,112.796089,0.66,35.62,35.44,6.11,0.68,237.59,0.0,2220,2159,11.89,10.89,1
2015.431,-7.28716,112.796089,0.54,35.8,35.62,6.1,0.68,236.07,0.0,2220,2220,11.83,10.89,1
2015.531,-7.28716,112.79609,0.65,35.32,35.44,6.14,0.68,234.55,0.0,2159,2220,11.97,10.9,1
2015.631,-7.287159,112.79609,0.55,35.8,35.62,6.18,0.67,233.04,0.0,2220,2159,11.99,10.89,1
2015.731,-7.287158,112.79609,0.65,35.68,35.62,6.21,0.65,231.52,0.0,2220,2220,11.94,10.85,1
2015.831,-7.287158,112.79609,0.58,35.62,35.5,6.22,0.64,229.99,0.0,2159,2220,11.97,10.85,1
2015.931,-7.287158,112.796091,0.57,34.84,35.32,6.19,0.64,228.46,0.0,2220,2159,11.93,10.85,1
2016.031,-7.287157,112.796091,0.57,35.8,35.85,6.14,0.65,226.92,0.0,2220,2220,11.92,10.85,1
2016.131,-7.287157,112.796091,0.62,35.8,36.21,6.1,0.66,225.37,0.0,2159,2220,11.87,10.89,1
2016.231,-7.287156,112.796092,0.55,35.68,35.91,6.05,0.67,223.83,0.0,2220,2159,11.98,10.91,1
2016.331,-7.287156,112.796092,0.61,36.09,35.62,6.04,0.67,222.28,0.0,2220,2220,11.94,10.89,1
2016.431,-7.287155,112.796092,0.55,35.68,35.62,6.08,0.67,220.73,0.0,2159,2220,11.97,10.89,1
